date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Nov-10-2024 to Nov-16-2024,MN,Lake Johanna,5.29,45.46834,-95.2243,4415134,2024-11-10,2024-11-16,Lake Johanna </br> 5.29%
Nov-10-2024 to Nov-16-2024,MN,Norway Lake,19.09,45.32043,-95.1211,4415506,2024-11-10,2024-11-16,Norway Lake </br> 19.09%
Nov-10-2024 to Nov-16-2024,MN,Andrew Lake,0.3,45.30999,-95.0438,4415554,2024-11-10,2024-11-16,Andrew Lake </br> 0.3%
Nov-10-2024 to Nov-16-2024,MN,Florida Lake,0.47,45.25241,-95.057,4415632,2024-11-10,2024-11-16,Florida Lake </br> 0.47%
Nov-10-2024 to Nov-16-2024,TX,Lake Palestine,9.01,32.18816,-95.4743,4451216,2024-11-10,2024-11-16,Lake Palestine </br> 9.01%
Nov-10-2024 to Nov-16-2024,MO,Long Branch Lake,2.4,39.7965,-92.5156,4460822,2024-11-10,2024-11-16,Long Branch Lake </br> 2.4%
Nov-10-2024 to Nov-16-2024,MO,Thomas Hill Reservoir,0.25,39.60589,-92.6318,4460922,2024-11-10,2024-11-16,Thomas Hill Reservoir </br> 0.25%
Nov-10-2024 to Nov-16-2024,ID,Mud Lake,0.16,42.1332,-111.293,4472023,2024-11-10,2024-11-16,Mud Lake </br> 0.16%
Nov-10-2024 to Nov-16-2024,VT,Caspian Lake,0.27,44.5859,-72.3097,4586134,2024-11-10,2024-11-16,Caspian Lake </br> 0.27%
Nov-10-2024 to Nov-16-2024,VT,Lake Carmi,4.83,44.97217,-72.8751,4589969,2024-11-10,2024-11-16,Lake Carmi </br> 4.83%
Nov-10-2024 to Nov-16-2024,NH,Second Connecticut Lake,0.41,45.15512,-71.1721,4592019,2024-11-10,2024-11-16,Second Connecticut Lake </br> 0.41%
Nov-10-2024 to Nov-16-2024,NH,Connecticut Lakes,0.13,45.09196,-71.2481,4592043,2024-11-10,2024-11-16,Connecticut Lakes </br> 0.13%
Nov-10-2024 to Nov-16-2024,NH,Lake Francis,0.25,45.04275,-71.3301,4592065,2024-11-10,2024-11-16,Lake Francis </br> 0.25%
Nov-10-2024 to Nov-16-2024,VT,Maidstone Lake,0.31,44.6479,-71.6494,4592671,2024-11-10,2024-11-16,Maidstone Lake </br> 0.31%
Nov-10-2024 to Nov-16-2024,NH,Moore Reservoir,0.12,44.35825,-71.8248,4594507,2024-11-10,2024-11-16,Moore Reservoir </br> 0.12%
Nov-10-2024 to Nov-16-2024,VT,Great Averill Pond,0.19,44.98442,-71.7031,4599077,2024-11-10,2024-11-16,Great Averill Pond </br> 0.19%
Nov-10-2024 to Nov-16-2024,VT,Lake Salem,0.07,44.93036,-72.1058,4599579,2024-11-10,2024-11-16,Lake Salem </br> 0.07%
Nov-10-2024 to Nov-16-2024,VT,Lake Willoughby,0.2,44.7502,-72.0566,4599629,2024-11-10,2024-11-16,Lake Willoughby </br> 0.2%
Nov-10-2024 to Nov-16-2024,MN,Roosevelt Lake,0.11,46.80522,-93.9649,4616338,2024-11-10,2024-11-16,Roosevelt Lake </br> 0.11%
Nov-10-2024 to Nov-16-2024,MN,Emily Lake,10.87,46.72526,-93.9459,4616696,2024-11-10,2024-11-16,Emily Lake </br> 10.87%
Nov-10-2024 to Nov-16-2024,MN,Pine Mountain Lake,0.54,46.82371,-94.5331,4619272,2024-11-10,2024-11-16,Pine Mountain Lake </br> 0.54%
Nov-10-2024 to Nov-16-2024,MN,Lake Ada,0.05,46.82975,-94.3492,4619296,2024-11-10,2024-11-16,Lake Ada </br> 0.05%
Nov-10-2024 to Nov-16-2024,MN,Pine River Reservoir,0.05,46.68946,-94.1948,4620258,2024-11-10,2024-11-16,Pine River Reservoir </br> 0.05%
Nov-10-2024 to Nov-16-2024,MN,Upper Hay Lake,0.64,46.64267,-94.3026,4620672,2024-11-10,2024-11-16,Upper Hay Lake </br> 0.64%
Nov-10-2024 to Nov-16-2024,MN,Pelican Lake,0.04,46.57607,-94.1756,4620890,2024-11-10,2024-11-16,Pelican Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Horseshoe Lake,0.11,46.58251,-94.1142,4621002,2024-11-10,2024-11-16,Horseshoe Lake </br> 0.11%
Nov-10-2024 to Nov-16-2024,PA,Raystown Lake,0.2,40.36437,-78.1025,4690013,2024-11-10,2024-11-16,Raystown Lake </br> 0.2%
Nov-10-2024 to Nov-16-2024,PA,Lake Aldred,0.37,39.77439,-76.2747,4726045,2024-11-10,2024-11-16,Lake Aldred </br> 0.37%
Nov-10-2024 to Nov-16-2024,MN,Pine Lake,0.09,48.06246,-90.1642,4792982,2024-11-10,2024-11-16,Pine Lake </br> 0.09%
Nov-10-2024 to Nov-16-2024,MN,Brule Lake,0.14,47.94058,-90.6824,4795750,2024-11-10,2024-11-16,Brule Lake </br> 0.14%
Nov-10-2024 to Nov-16-2024,MN,Devils Track Lake,0.17,47.82353,-90.4239,4796552,2024-11-10,2024-11-16,Devils Track Lake </br> 0.17%
Nov-10-2024 to Nov-16-2024,MN,Big Sand Lake,0.16,47.0634,-93.9703,4816421,2024-11-10,2024-11-16,Big Sand Lake </br> 0.16%
Nov-10-2024 to Nov-16-2024,MN,Portage Lake,1.17,47.34286,-94.3089,4817559,2024-11-10,2024-11-16,Portage Lake </br> 1.17%
Nov-10-2024 to Nov-16-2024,MN,Sucker Lakes,3.82,47.32918,-94.4257,4817601,2024-11-10,2024-11-16,Sucker Lakes </br> 3.82%
Nov-10-2024 to Nov-16-2024,MN,Sixmile Lake,0.35,47.31145,-94.1421,4817643,2024-11-10,2024-11-16,Sixmile Lake </br> 0.35%
Nov-10-2024 to Nov-16-2024,MN,Leech Lake,0.31,47.16226,-94.4053,4817675,2024-11-10,2024-11-16,Leech Lake </br> 0.31%
Nov-10-2024 to Nov-16-2024,MN,Lake Thirteen,0.04,47.29125,-94.5494,4817711,2024-11-10,2024-11-16,Lake Thirteen </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Steamboat Lake,0.08,47.26459,-94.6589,4817769,2024-11-10,2024-11-16,Steamboat Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,MN,Crooked Lake,0.06,47.24292,-94.5678,4817819,2024-11-10,2024-11-16,Crooked Lake </br> 0.06%
Nov-10-2024 to Nov-16-2024,MN,Garfield Lake,0.27,47.22677,-94.7479,4817823,2024-11-10,2024-11-16,Garfield Lake </br> 0.27%
Nov-10-2024 to Nov-16-2024,MN,Swamp Lake,0.16,47.21398,-94.644,4817841,2024-11-10,2024-11-16,Swamp Lake </br> 0.16%
Nov-10-2024 to Nov-16-2024,MN,Kabekona Lake,0.05,47.16353,-94.7591,4817931,2024-11-10,2024-11-16,Kabekona Lake </br> 0.05%
Nov-10-2024 to Nov-16-2024,MN,Oak Lake,0.05,47.14042,-94.6574,4819397,2024-11-10,2024-11-16,Oak Lake </br> 0.05%
Nov-10-2024 to Nov-16-2024,MN,Girl Lake,0.11,46.9535,-94.2768,4821587,2024-11-10,2024-11-16,Girl Lake </br> 0.11%
Nov-10-2024 to Nov-16-2024,MN,Inguadona Lake/Rice Lake,0.05,46.96325,-94.1403,4821725,2024-11-10,2024-11-16,Inguadona Lake/Rice Lake </br> 0.05%
Nov-10-2024 to Nov-16-2024,MN,Webb Lake,0.06,46.9564,-94.414,4821741,2024-11-10,2024-11-16,Webb Lake </br> 0.06%
Nov-10-2024 to Nov-16-2024,MN,Little Boy Lake,0.03,46.94303,-94.19,4821857,2024-11-10,2024-11-16,Little Boy Lake </br> 0.03%
Nov-10-2024 to Nov-16-2024,MN,Birch Lake,0.07,46.93869,-94.5454,4821881,2024-11-10,2024-11-16,Birch Lake </br> 0.07%
Nov-10-2024 to Nov-16-2024,MN,Boss Lake,0.04,46.91649,-94.4731,4821997,2024-11-10,2024-11-16,Boss Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Wabedo Lake,0.04,46.90828,-94.2154,4822083,2024-11-10,2024-11-16,Wabedo Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Black Water Lake,0.08,46.90866,-94.3049,4822095,2024-11-10,2024-11-16,Black Water Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,MN,Round Lake,0.76,47.60069,-93.3608,4831058,2024-11-10,2024-11-16,Round Lake </br> 0.76%
Nov-10-2024 to Nov-16-2024,MN,Buck Lake,0.83,47.53787,-93.188,4831412,2024-11-10,2024-11-16,Buck Lake </br> 0.83%
Nov-10-2024 to Nov-16-2024,MN,Trout Lake,0.07,47.46094,-93.5529,4833160,2024-11-10,2024-11-16,Trout Lake </br> 0.07%
Nov-10-2024 to Nov-16-2024,MN,Wabana Lake,0.08,47.42229,-93.5227,4833388,2024-11-10,2024-11-16,Wabana Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,MN,Swan Lake,0.32,47.30015,-93.1839,4834066,2024-11-10,2024-11-16,Swan Lake </br> 0.32%
Nov-10-2024 to Nov-16-2024,MN,Shoal Lake,11.39,47.3024,-93.5725,4834134,2024-11-10,2024-11-16,Shoal Lake </br> 11.39%
Nov-10-2024 to Nov-16-2024,MN,Trout Lake,0.08,47.25978,-93.4049,4834232,2024-11-10,2024-11-16,Trout Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,MN,Split Hand Lake,6.23,47.06038,-93.4854,4835034,2024-11-10,2024-11-16,Split Hand Lake </br> 6.23%
Nov-10-2024 to Nov-16-2024,MN,Prairie Lake,1.39,46.79132,-92.9048,4838796,2024-11-10,2024-11-16,Prairie Lake </br> 1.39%
Nov-10-2024 to Nov-16-2024,MN,Thunder Lake,0.14,46.95265,-93.9741,4839500,2024-11-10,2024-11-16,Thunder Lake </br> 0.14%
Nov-10-2024 to Nov-16-2024,MN,Lake Minnewawa,0.64,46.70873,-93.2639,4840066,2024-11-10,2024-11-16,Lake Minnewawa </br> 0.64%
Nov-10-2024 to Nov-16-2024,MN,Round Lake,0.1,46.69644,-93.1925,4840114,2024-11-10,2024-11-16,Round Lake </br> 0.1%
Nov-10-2024 to Nov-16-2024,MN,Esquagamah Lake,7.88,46.7394,-93.6932,4851955,2024-11-10,2024-11-16,Esquagamah Lake </br> 7.88%
Nov-10-2024 to Nov-16-2024,MN,Waukenabo Lake,3.69,46.73531,-93.6216,4851965,2024-11-10,2024-11-16,Waukenabo Lake </br> 3.69%
Nov-10-2024 to Nov-16-2024,MN,Round Lake,0.55,46.72638,-93.6526,4851981,2024-11-10,2024-11-16,Round Lake </br> 0.55%
Nov-10-2024 to Nov-16-2024,MN,Upper Mission Lake,0.67,46.55453,-94.0735,4854979,2024-11-10,2024-11-16,Upper Mission Lake </br> 0.67%
Nov-10-2024 to Nov-16-2024,MN,Serpent Lake,0.1,46.48039,-93.9245,4855685,2024-11-10,2024-11-16,Serpent Lake </br> 0.1%
Nov-10-2024 to Nov-16-2024,MN,Ripple Lake,2.95,46.46615,-93.6831,4855703,2024-11-10,2024-11-16,Ripple Lake </br> 2.95%
Nov-10-2024 to Nov-16-2024,MN,Farm Island Lake,0.59,46.42207,-93.7721,4855949,2024-11-10,2024-11-16,Farm Island Lake </br> 0.59%
Nov-10-2024 to Nov-16-2024,MN,Nokay Lake,1.09,46.37863,-93.9637,4856147,2024-11-10,2024-11-16,Nokay Lake </br> 1.09%
Nov-10-2024 to Nov-16-2024,MN,Bass Lake,0.04,46.4907,-94.1403,4857069,2024-11-10,2024-11-16,Bass Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Upper South Long Lake,0.61,46.31034,-94.0376,4857623,2024-11-10,2024-11-16,Upper South Long Lake </br> 0.61%
Nov-10-2024 to Nov-16-2024,MN,South Long Lake,2.14,46.28056,-94.0856,4857683,2024-11-10,2024-11-16,South Long Lake </br> 2.14%
Nov-10-2024 to Nov-16-2024,MN,Big Swan Lake,3.09,45.88436,-94.7517,4859143,2024-11-10,2024-11-16,Big Swan Lake </br> 3.09%
Nov-10-2024 to Nov-16-2024,UT,Joes Valley Reservoir,0.25,39.29327,-111.28,4876219,2024-11-10,2024-11-16,Joes Valley Reservoir </br> 0.25%
Nov-10-2024 to Nov-16-2024,UT,Johnson Valley Reservoir,0.79,38.60957,-111.645,4899751,2024-11-10,2024-11-16,Johnson Valley Reservoir </br> 0.79%
Nov-10-2024 to Nov-16-2024,UT,Fish Lake,0.08,38.54808,-111.71,4899761,2024-11-10,2024-11-16,Fish Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,MN,Mantrap Lake,0.09,47.07077,-94.9127,4936611,2024-11-10,2024-11-16,Mantrap Lake </br> 0.09%
Nov-10-2024 to Nov-16-2024,MN,Lake Belle Taine,0.21,46.94354,-94.887200000000007,4940835,2024-11-10,2024-11-16,Lake Belle Taine </br> 0.21%
Nov-10-2024 to Nov-16-2024,MN,Lower Cullen Lake,0.04,46.5448,-94.2787,4942039,2024-11-10,2024-11-16,Lower Cullen Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Shell Lake,0.19,46.94617,-95.4467,4943483,2024-11-10,2024-11-16,Shell Lake </br> 0.19%
Nov-10-2024 to Nov-16-2024,MN,Mud Lake,0.09,46.95509,-95.0632,4945805,2024-11-10,2024-11-16,Mud Lake </br> 0.09%
Nov-10-2024 to Nov-16-2024,MN,Lake Hubert,0.01,46.48652,-94.267,4946183,2024-11-10,2024-11-16,Lake Hubert </br> 0.01%
Nov-10-2024 to Nov-16-2024,MN,Round Lake,0.01,46.45769,-94.2829,4946249,2024-11-10,2024-11-16,Round Lake </br> 0.01%
Nov-10-2024 to Nov-16-2024,MN,North Long Lake,0.02,46.43832,-94.2417,4946253,2024-11-10,2024-11-16,North Long Lake </br> 0.02%
Nov-10-2024 to Nov-16-2024,MN,Rice Portage Lake,0.04,46.85453,-94.4237,4955292,2024-11-10,2024-11-16,Rice Portage Lake </br> 0.04%
Nov-10-2024 to Nov-16-2024,MN,Wolf Lake,0.38,46.82418,-95.3857,4956852,2024-11-10,2024-11-16,Wolf Lake </br> 0.38%
Nov-10-2024 to Nov-16-2024,MN,Shamineau Lake,0.07,46.25443,-94.6047,4963129,2024-11-10,2024-11-16,Shamineau Lake </br> 0.07%
Nov-10-2024 to Nov-16-2024,MN,Lake Alexander,0.12,46.20752,-94.5415,4963177,2024-11-10,2024-11-16,Lake Alexander </br> 0.12%
Nov-10-2024 to Nov-16-2024,MN,Fish Trap Lake,0.68,46.21198,-94.6177,4963181,2024-11-10,2024-11-16,Fish Trap Lake </br> 0.68%
Nov-10-2024 to Nov-16-2024,MN,Lake Irene,0.31,46.06113,-95.3074,4964681,2024-11-10,2024-11-16,Lake Irene </br> 0.31%
Nov-10-2024 to Nov-16-2024,MN,Lake Miltona,0.09,46.04088,-95.369,4964689,2024-11-10,2024-11-16,Lake Miltona </br> 0.09%
Nov-10-2024 to Nov-16-2024,MN,Lake Carlos,0.02,45.96522,-95.359,4966535,2024-11-10,2024-11-16,Lake Carlos </br> 0.02%
Nov-10-2024 to Nov-16-2024,MN,Lake Le Homme Dieu,0.03,45.92846,-95.3487,4966599,2024-11-10,2024-11-16,Lake Le Homme Dieu </br> 0.03%
Nov-10-2024 to Nov-16-2024,MN,Lake Darling,0.01,45.91935,-95.3968,4966619,2024-11-10,2024-11-16,Lake Darling </br> 0.01%
Nov-10-2024 to Nov-16-2024,MN,Lake Mary,0.03,45.82654,-95.4783,4966777,2024-11-10,2024-11-16,Lake Mary </br> 0.03%
Nov-10-2024 to Nov-16-2024,MN,Lake Andrew,0.02,45.82077,-95.4222,4966827,2024-11-10,2024-11-16,Lake Andrew </br> 0.02%
Nov-10-2024 to Nov-16-2024,MN,Sullivan Lake,0.13,46.15291,-93.9306,4970199,2024-11-10,2024-11-16,Sullivan Lake </br> 0.13%
Nov-10-2024 to Nov-16-2024,MN,Little Rock Lake,23.41,45.73166,-94.1688,4971777,2024-11-10,2024-11-16,Little Rock Lake </br> 23.41%
Nov-10-2024 to Nov-16-2024,MN,Sauk Lake,3.86,45.784910000000004,-94.9361,4978558,2024-11-10,2024-11-16,Sauk Lake </br> 3.86%
Nov-10-2024 to Nov-16-2024,MN,Big Birch Lake,0.09,45.77879,-94.7497,4978640,2024-11-10,2024-11-16,Big Birch Lake </br> 0.09%
Nov-10-2024 to Nov-16-2024,MN,Lake Osakis,3.18,45.90299,-95.1172,4980330,2024-11-10,2024-11-16,Lake Osakis </br> 3.18%
Nov-10-2024 to Nov-16-2024,MN,Grand Lake,1.83,45.43684,-94.3369,4981198,2024-11-10,2024-11-16,Grand Lake </br> 1.83%
Nov-10-2024 to Nov-16-2024,MN,Pearl Lake,5.48,45.399,-94.3063,4981268,2024-11-10,2024-11-16,Pearl Lake </br> 5.48%
Nov-10-2024 to Nov-16-2024,ME,Grand Lake,0.07,45.71273,-67.7984,5194604,2024-11-10,2024-11-16,Grand Lake </br> 0.07%
Nov-10-2024 to Nov-16-2024,ME,Brackett Lake,0.2,45.74557,-67.8607,5194620,2024-11-10,2024-11-16,Brackett Lake </br> 0.2%
Nov-10-2024 to Nov-16-2024,ME,Spednic Lake,0.11,45.60715,-67.5866,5194634,2024-11-10,2024-11-16,Spednic Lake </br> 0.11%
Nov-10-2024 to Nov-16-2024,ME,East Musquash Lake,0.1,45.40914,-67.8006,5195104,2024-11-10,2024-11-16,East Musquash Lake </br> 0.1%
Nov-10-2024 to Nov-16-2024,ME,Pleasant Lake,0.05,45.35434,-67.9192,5195160,2024-11-10,2024-11-16,Pleasant Lake </br> 0.05%
Nov-10-2024 to Nov-16-2024,ME,West Musquash Lake,0.1,45.33495,-67.8322,5195184,2024-11-10,2024-11-16,West Musquash Lake </br> 0.1%
Nov-10-2024 to Nov-16-2024,ME,Big Lake,0.17,45.25976,-67.537,5195222,2024-11-10,2024-11-16,Big Lake </br> 0.17%
Nov-10-2024 to Nov-16-2024,ME,Lewy Lake,0.08,45.17621,-67.6745,5195294,2024-11-10,2024-11-16,Lewy Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,ME,Wabassus Lake,0.16,45.15288,-67.8832,5195346,2024-11-10,2024-11-16,Wabassus Lake </br> 0.16%
Nov-10-2024 to Nov-16-2024,ME,Upper Sysladobsis Lake,0.09,45.3018,-68.1259,5197464,2024-11-10,2024-11-16,Upper Sysladobsis Lake </br> 0.09%
Nov-10-2024 to Nov-16-2024,ME,Alford Lake,0.49,44.23736,-69.2158,5202150,2024-11-10,2024-11-16,Alford Lake </br> 0.49%
Nov-10-2024 to Nov-16-2024,ME,Damariscotta lake,0.08,44.14691,-69.4864,5202226,2024-11-10,2024-11-16,Damariscotta lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,ME,Pemaquid Pond,0.24,44.05099,-69.4521,5202348,2024-11-10,2024-11-16,Pemaquid Pond </br> 0.24%
Nov-10-2024 to Nov-16-2024,ME,Sheepscot Pond,0.29,44.3617,-69.4304,5203442,2024-11-10,2024-11-16,Sheepscot Pond </br> 0.29%
Nov-10-2024 to Nov-16-2024,OH,Williams Lake,0.08,40.22616,-82.9658,5212313,2024-11-10,2024-11-16,Williams Lake </br> 0.08%
Nov-10-2024 to Nov-16-2024,OH,Hoover Reservoir,5.64,40.16639,-82.8791,5212351,2024-11-10,2024-11-16,Hoover Reservoir </br> 5.64%
Nov-10-2024 to Nov-16-2024,OH,Rocky Fork Lake,0.47,39.18619,-83.4833,5231452,2024-11-10,2024-11-16,Rocky Fork Lake </br> 0.47%
Nov-10-2024 to Nov-16-2024,CO,Elevenmile Canyon Reservoir,0.5,38.93011,-105.519,5241028,2024-11-10,2024-11-16,Elevenmile Canyon Reservoir </br> 0.5%
Nov-10-2024 to Nov-16-2024,TX,Lake Cherokee,0.07,32.35682,-94.6626,5278062,2024-11-10,2024-11-16,Lake Cherokee </br> 0.07%
Nov-10-2024 to Nov-16-2024,TX,Martin Lake,0.86,32.23937,-94.576,5278224,2024-11-10,2024-11-16,Martin Lake </br> 0.86%
Nov-10-2024 to Nov-16-2024,TX,Lake Murvaul,3.37,32.03817,-94.4609,5278562,2024-11-10,2024-11-16,Lake Murvaul </br> 3.37%
Nov-10-2024 to Nov-16-2024,TX,Willow Lake,2.49,28.42547,-97.2739,5289007,2024-11-10,2024-11-16,Willow Lake </br> 2.49%
Nov-10-2024 to Nov-16-2024,TX,Monticello Reservoir,0.05,33.06119,-95.0557,5292281,2024-11-10,2024-11-16,Monticello Reservoir </br> 0.05%
Nov-10-2024 to Nov-16-2024,TX,Case Lake,0.42,32.87821,-95.598,5292739,2024-11-10,2024-11-16,Case Lake </br> 0.42%
Nov-10-2024 to Nov-16-2024,SD,Belle Fourche Reservoir,0.15,44.7342,-103.705,5451158,2024-11-10,2024-11-16,Belle Fourche Reservoir </br> 0.15%
Nov-10-2024 to Nov-16-2024,TX,Fort Phantom Hill Lake,6.21,32.58679,-99.6865,5489185,2024-11-10,2024-11-16,Fort Phantom Hill Lake </br> 6.21%
Nov-10-2024 to Nov-16-2024,TX,Lake Graham,0.23,33.15776,-98.6312,5494328,2024-11-10,2024-11-16,Lake Graham </br> 0.23%
Nov-10-2024 to Nov-16-2024,TX,Palo Pinto Creek Reservoir,1.49,32.63983,-98.3073,5495308,2024-11-10,2024-11-16,Palo Pinto Creek Reservoir </br> 1.49%
Nov-10-2024 to Nov-16-2024,TX,Safe Shutdown Impoundment,0.8,32.30943,-97.78,5511582,2024-11-10,2024-11-16,Safe Shutdown Impoundment </br> 0.8%
Nov-10-2024 to Nov-16-2024,TX,Lake Pat Cleburne,13.59,32.30207,-97.4314,5511586,2024-11-10,2024-11-16,Lake Pat Cleburne </br> 13.59%
Nov-10-2024 to Nov-16-2024,TX,Tradinghouse Creek Reservoir,6.69,31.5641,-96.9607,5513974,2024-11-10,2024-11-16,Tradinghouse Creek Reservoir </br> 6.69%
Nov-10-2024 to Nov-16-2024,TX,E Hubbard Creek Reservoir,0.04,32.80802,-98.979,5525777,2024-11-10,2024-11-16,E Hubbard Creek Reservoir </br> 0.04%
Nov-10-2024 to Nov-16-2024,TX,Waco Lake,10.15,31.56888,-97.2339,5531262,2024-11-10,2024-11-16,Waco Lake </br> 10.15%
Nov-10-2024 to Nov-16-2024,TX,Somerville Lake,6.63,30.31096,-96.587,5569731,2024-11-10,2024-11-16,Somerville Lake </br> 6.63%
Nov-10-2024 to Nov-16-2024,TX,Lake Limestone,2.11,31.40082,-96.3455,5575089,2024-11-10,2024-11-16,Lake Limestone </br> 2.11%
Nov-10-2024 to Nov-16-2024,TX,Lake J B Thomas,0.11,32.58362,-101.16,5632093,2024-11-10,2024-11-16,Lake J B Thomas </br> 0.11%
Nov-10-2024 to Nov-16-2024,TX,Granger Lake,8.23,30.69712,-97.3596,5670421,2024-11-10,2024-11-16,Granger Lake </br> 8.23%
Nov-10-2024 to Nov-16-2024,TX,Twin Buttes Reservoir,0.91,31.35291,-100.545,5702167,2024-11-10,2024-11-16,Twin Buttes Reservoir </br> 0.91%
Nov-10-2024 to Nov-16-2024,TX,E V Spence Reservoir,0.57,31.93491,-100.579,5722027,2024-11-10,2024-11-16,E V Spence Reservoir </br> 0.57%
Nov-10-2024 to Nov-16-2024,TX,Brownwood Lake,0.28,31.84974,-99.0417,5734861,2024-11-10,2024-11-16,Brownwood Lake </br> 0.28%
Nov-10-2024 to Nov-16-2024,TX,Brady Reservoir,30.04,31.13857,-99.4122,5753298,2024-11-10,2024-11-16,Brady Reservoir </br> 30.04%
Nov-10-2024 to Nov-16-2024,TX,Buchanan Lake,0.24,30.81578,-98.4226,5756886,2024-11-10,2024-11-16,Buchanan Lake </br> 0.24%
Nov-10-2024 to Nov-16-2024,TX,Lake Lyndon B Johnson,0.49,30.57987,-98.3873,5756952,2024-11-10,2024-11-16,Lake Lyndon B Johnson </br> 0.49%
Nov-10-2024 to Nov-16-2024,TX,Cedar Creek Reservoir,9.98,29.93032,-96.734,5791260,2024-11-10,2024-11-16,Cedar Creek Reservoir </br> 9.98%
Nov-10-2024 to Nov-16-2024,NH,Bow Lake,0.14,43.24804,-71.1809,5846926,2024-11-10,2024-11-16,Bow Lake </br> 0.14%
Nov-10-2024 to Nov-16-2024,MA,Snipatuit Pond,0.1,41.77404,-70.8625,5877705,2024-11-10,2024-11-16,Snipatuit Pond </br> 0.1%
Nov-10-2024 to Nov-16-2024,MA,Mashpee & Wakeby Ponds,0.15,41.66746,-70.486,5878245,2024-11-10,2024-11-16,Mashpee & Wakeby Ponds </br> 0.15%
Nov-10-2024 to Nov-16-2024,MA,North Watuppa Lake,0.26,41.70722,-71.1059,5880789,2024-11-10,2024-11-16,North Watuppa Lake </br> 0.26%
Nov-10-2024 to Nov-16-2024,MA,Copicut Reservoir,0.64,41.70877,-71.0361,5880839,2024-11-10,2024-11-16,Copicut Reservoir </br> 0.64%
Nov-10-2024 to Nov-16-2024,MA,South Watuppa Pond,32.34,41.66438,-71.1264,5880937,2024-11-10,2024-11-16,South Watuppa Pond </br> 32.34%
Nov-10-2024 to Nov-16-2024,MA,Squibnocket Pond,0.23,41.31726,-70.7861,5882095,2024-11-10,2024-11-16,Squibnocket Pond </br> 0.23%
Nov-10-2024 to Nov-16-2024,KS,Webster Reservoir,7.22,39.39323,-99.4549,5943595,2024-11-10,2024-11-16,Webster Reservoir </br> 7.22%
Nov-10-2024 to Nov-16-2024,MO,Silver Lake Pool,0.59,39.6138,-93.1748,5967404,2024-11-10,2024-11-16,Silver Lake Pool </br> 0.59%
Nov-10-2024 to Nov-16-2024,OK,Lake Konawa,0.42,34.96402,-96.7134,6027864,2024-11-10,2024-11-16,Lake Konawa </br> 0.42%
Nov-10-2024 to Nov-16-2024,OK,Wister Lake,0.51,34.93087,-94.7591,6043008,2024-11-10,2024-11-16,Wister Lake </br> 0.51%
Nov-10-2024 to Nov-16-2024,MA,Assawompset Pond,0.05,41.83663,-70.9148,6126157,2024-11-10,2024-11-16,Assawompset Pond </br> 0.05%
Nov-10-2024 to Nov-16-2024,MA,Long Pond,0.05,41.80145,-70.9446,6126185,2024-11-10,2024-11-16,Long Pond </br> 0.05%
Nov-10-2024 to Nov-16-2024,MA,Great Quittacas Pond,0.11,41.80042,-70.8974,6126199,2024-11-10,2024-11-16,Great Quittacas Pond </br> 0.11%
Nov-10-2024 to Nov-16-2024,RI,Scituate Reservoir,0.22,41.80816,-71.5957,6127173,2024-11-10,2024-11-16,Scituate Reservoir </br> 0.22%
Nov-10-2024 to Nov-16-2024,RI,Scituate Reservoir,0.15,41.77251,-71.611,6127281,2024-11-10,2024-11-16,Scituate Reservoir </br> 0.15%
Nov-10-2024 to Nov-16-2024,RI,Worden Pond,0.2,41.43915,-71.5749,6140554,2024-11-10,2024-11-16,Worden Pond </br> 0.2%
Nov-10-2024 to Nov-16-2024,RI,Watchaug Pond,0.11,41.38404,-71.6911,6140612,2024-11-10,2024-11-16,Watchaug Pond </br> 0.11%
Nov-10-2024 to Nov-16-2024,RI,Ninigret Pond,0.06,41.3612,-71.654,6140634,2024-11-10,2024-11-16,Ninigret Pond </br> 0.06%
Nov-10-2024 to Nov-16-2024,MA,Webster Lake,0.22,42.04088,-71.8446,6144103,2024-11-10,2024-11-16,Webster Lake </br> 0.22%
Nov-10-2024 to Nov-16-2024,CT,Lake Gaillard,0.3,41.34944,-72.7758,6176462,2024-11-10,2024-11-16,Lake Gaillard </br> 0.3%
Nov-10-2024 to Nov-16-2024,NY,Ashokan Reservoir,0.34,41.97614,-74.1522,6191412,2024-11-10,2024-11-16,Ashokan Reservoir </br> 0.34%
Nov-10-2024 to Nov-16-2024,NY,Ashokan Reservoir,0.22,41.95886,-74.243,6191414,2024-11-10,2024-11-16,Ashokan Reservoir </br> 0.22%
